ID,WL,U,V,Sal,Temp,TRACE_1,TRACE_2,WQ_1,WQ_2,WQ_3,WQ_4,WQ_5,WQ_6,WQ_7,WQ_8,WQ_9,WQ_10,WQ_11,WQ_12,WQ_13,WQ_14,WQ_15
11224,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11225,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11226,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11227,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4239,0.2524,0.0968,0.0111,2191.6667,500,111.7582,111.7582,1.7976,2.2469,169.1906
11228,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4252,0.2517,0.0968,0.0112,2191.6667,500,111.7874,111.7874,1.7907,2.2384,165.9951
11229,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.42,0.2543,0.0968,0.0111,2191.6667,500,111.6516,111.6516,1.8175,2.2719,178.6323
11230,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4217,0.2534,0.0968,0.0111,2191.6667,500,111.6839,111.6839,1.8083,2.2604,174.3903
11231,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4226,0.253,0.0968,0.0112,2191.6667,500,111.9202,111.9202,1.8058,2.2573,171.9561
11232,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4169,0.2558,0.0968,0.0111,2191.6667,500,111.4029,111.4029,1.8315,2.2893,186.2048
11233,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4179,0.2553,0.0968,0.0111,2191.6667,500,111.7081,111.7081,1.829,2.2862,183.4159
11234,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4138,0.2574,0.0968,0.0111,2191.6667,500,111.3957,111.3957,1.8479,2.3099,193.5545
11235,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.415,0.2568,0.0968,0.0111,2191.6667,500,111.6139,111.6139,1.8434,2.3043,190.3478
11236,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11237,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4567,0.2359,0.0968,0.0105,2191.6667,500,104.9809,104.9809,1.5603,1.9503,108.3261
11238,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4377,0.2454,0.0968,0.0107,2191.6667,500,107.4842,107.4842,1.6843,2.1054,146.6334
11239,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4152,0.2567,0.0968,0.011,2191.6667,500,110.6024,110.6024,1.8331,2.2914,192.1351
11240,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4112,0.2587,0.0968,0.0111,2191.6667,500,111.271,111.271,1.8611,2.3263,200.0698
11241,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4121,0.2583,0.0968,0.0111,2191.6667,500,111.5395,111.5395,1.8586,2.3233,197.5012
11242,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11243,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11244,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11245,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11246,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11247,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11248,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11249,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11250,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11251,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11252,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11253,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11254,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11255,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11256,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11257,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11258,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11259,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11260,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11261,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11262,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11263,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11264,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11265,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11266,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4235,0.2525,0.0968,0.0112,2191.6667,500,112.2214,112.2214,1.8036,2.2545,169.3014
11267,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4256,0.2515,0.0968,0.0112,2191.6667,500,112.0712,112.0712,1.791,2.2388,164.5647
11268,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.428,0.2503,0.0968,0.0112,2191.6667,500,111.9755,111.9755,1.7777,2.2221,159.158
11269,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4201,0.2542,0.0968,0.0111,2191.6667,500,111.9461,111.9461,1.8195,2.2744,177.8798
11270,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4212,0.2537,0.0968,0.0112,2191.6667,500,112.0435,112.0435,1.8145,2.2681,175.1274
11271,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4187,0.2549,0.0968,0.0112,2191.6667,500,112.0896,112.0896,1.8282,2.2853,180.9591
11272,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4214,0.2536,0.0968,0.0112,2191.6667,500,112.3153,112.3153,1.8159,2.2699,174.2389
11273,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4162,0.2562,0.0968,0.0111,2191.6667,500,111.898,111.898,1.8397,2.2996,187.1134
11274,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4172,0.2557,0.0968,0.0111,2191.6667,500,112.143,112.143,1.8369,2.2961,184.4951
11275,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4132,0.2577,0.0968,0.0111,2191.6667,500,111.8793,111.8793,1.8557,2.3196,194.3243
11276,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4145,0.257,0.0968,0.0111,2191.6667,500,112.139,112.139,1.8512,2.314,190.8793
11277,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11278,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11279,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4509,0.2389,0.0968,0.0106,2191.6667,500,105.8811,105.8811,1.5996,1.9995,120.0582
11280,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4277,0.2505,0.0968,0.0109,2191.6667,500,109.0808,109.0808,1.7529,2.1911,166.9883
11281,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.411,0.2588,0.0968,0.0111,2191.6667,500,111.2989,111.2989,1.8623,2.3279,200.7579
11282,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.41,0.2593,0.0968,0.0111,2191.6667,500,111.8111,111.8111,1.872,2.34,201.9328
11283,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4113,0.2586,0.0968,0.0111,2191.6667,500,112.1318,112.1318,1.8681,2.3351,198.4187
11284,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11285,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11286,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11287,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4295,0.2495,0.0968,0.0113,2191.6667,500,113.659,113.659,1.7851,2.2313,153.12
11288,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4291,0.2497,0.0968,0.0113,2191.6667,500,113.9294,113.9294,1.7897,2.2371,153.681
11289,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11290,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11291,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11292,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11293,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11294,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11295,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11296,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11297,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11298,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4278,0.2504,0.0968,0.0114,2191.6667,500,114.4618,114.4618,1.8012,2.2515,155.8459
11299,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4273,0.2506,0.0968,0.0113,2191.6667,500,114.0103,114.0103,1.7998,2.2497,157.7017
11300,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4269,0.2508,0.0968,0.0113,2191.6667,500,114.3003,114.3003,1.8048,2.256,158.3168
11301,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4321,0.2482,0.0968,0.0113,2191.6667,500,112.9572,112.9572,1.7646,2.2057,147.9172
11302,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11303,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4342,0.2472,0.0968,0.0112,2191.6667,500,112.1035,112.1035,1.7455,2.1818,144.1764
11304,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4331,0.2477,0.0968,0.0112,2191.6667,500,112.5485,112.5485,1.7552,2.194,146.0328
11305,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.432,0.2483,0.0968,0.0112,2191.6667,500,112.6929,112.6929,1.7624,2.2031,148.4389
11306,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4303,0.2491,0.0968,0.0113,2191.6667,500,112.9517,112.9517,1.774,2.2175,152.122
11307,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4292,0.2497,0.0968,0.0113,2191.6667,500,113.1747,113.1747,1.7823,2.2279,154.5848
11308,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4274,0.2506,0.0968,0.0113,2191.6667,500,113.481,113.481,1.7946,2.2432,158.3399
11309,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4238,0.2524,0.0968,0.0112,2191.6667,500,112.4938,112.4938,1.8046,2.2557,168.2277
11310,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4256,0.2515,0.0968,0.0112,2191.6667,500,112.5748,112.5748,1.7957,2.2447,163.8593
11311,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4263,0.2511,0.0968,0.0112,2191.6667,500,112.3324,112.3324,1.7897,2.2371,162.5359
11312,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4225,0.2531,0.0968,0.0112,2191.6667,500,112.6383,112.6383,1.8132,2.2664,171.2385
11313,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.428,0.2503,0.0968,0.0112,2191.6667,500,112.3233,112.3233,1.7805,2.2256,158.4894
11314,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4297,0.2494,0.0968,0.0112,2191.6667,500,112.0336,112.0336,1.7688,2.211,154.901
11315,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4308,0.2489,0.0968,0.0112,2191.6667,500,111.9066,111.9066,1.7616,2.202,152.4166
11316,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.43,0.2493,0.0968,0.0112,2191.6667,500,112.2706,112.2706,1.7696,2.212,153.9429
11317,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4194,0.2546,0.0968,0.0112,2191.6667,500,112.4752,112.4752,1.828,2.285,178.7164
11318,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4162,0.2562,0.0968,0.0112,2191.6667,500,112.3979,112.3979,1.8443,2.3054,186.3812
11319,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4177,0.2554,0.0968,0.0112,2191.6667,500,112.6179,112.6179,1.8384,2.298,182.5523
11320,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4207,0.254,0.0968,0.0112,2191.6667,500,112.8009,112.8009,1.8243,2.2804,175.2772
11321,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4129,0.2578,0.0968,0.0112,2191.6667,500,112.4271,112.4271,1.8622,2.3277,194.1664
11322,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4148,0.2569,0.0968,0.0112,2191.6667,500,112.584,112.584,1.8538,2.3172,189.5665
11323,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11324,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11325,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4423,0.2431,0.0968,0.0107,2191.6667,500,107.2489,107.2489,1.6579,2.0723,137.315
11326,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4239,0.2523,0.0968,0.0109,2191.6667,500,109.7028,109.7028,1.7785,2.2232,174.5084
11327,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4469,0.2408,0.0968,0.0107,2191.6667,500,106.7497,106.7497,1.6286,2.0357,127.9244
11328,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4078,0.2604,0.0968,0.0111,2191.6667,500,112.0713,112.0713,1.8864,2.358,206.8719
11329,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4093,0.2596,0.0968,0.0111,2191.6667,500,112.371,112.371,1.881,2.3512,202.7992
11330,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4103,0.2591,0.0968,0.0112,2191.6667,500,112.6522,112.6522,1.8785,2.3481,200.1374
11331,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4118,0.2584,0.0968,0.0112,2191.6667,500,112.6729,112.6729,1.8706,2.3382,196.5235
11332,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11333,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4336,0.2475,0.0968,0.0112,2191.6667,500,111.8513,111.8513,1.7462,2.1827,145.89
11334,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4255,0.2515,0.0968,0.0113,2191.6667,500,113.8152,113.8152,1.8075,2.2594,162.2364
11335,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11336,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11337,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11338,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11339,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11340,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11341,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11342,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11343,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11344,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11345,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4265,0.251,0.0968,0.0114,2191.6667,500,114.9519,114.9519,1.8131,2.2664,158.4109
11346,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4256,0.2515,0.0968,0.0114,2191.6667,500,114.8529,114.8529,1.8171,2.2714,160.7419
11347,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4252,0.2517,0.0968,0.0113,2191.6667,500,114.3572,114.3572,1.8143,2.2679,162.251
11348,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4241,0.2522,0.0968,0.0114,2191.6667,500,114.6731,114.6731,1.8232,2.279,164.4185
11349,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4244,0.2521,0.0968,0.0113,2191.6667,500,114.1328,114.1328,1.8168,2.271,164.5757
11350,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4308,0.2489,0.0968,0.0112,2191.6667,500,112.5322,112.5322,1.7674,2.2092,151.507
11351,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4297,0.2494,0.0968,0.0112,2191.6667,500,112.7212,112.7212,1.7751,2.2189,153.9151
11352,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4321,0.2482,0.0968,0.0112,2191.6667,500,112.2003,112.2003,1.7573,2.1966,148.8906
11353,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4322,0.2482,0.0968,0.0112,2191.6667,500,112.3885,112.3885,1.7585,2.1982,148.389
11354,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4319,0.2483,0.0968,0.0112,2191.6667,500,111.9737,111.9737,1.7563,2.1954,149.6904
11355,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.428,0.2503,0.0968,0.0112,2191.6667,500,112.6617,112.6617,1.7836,2.2294,157.9775
11356,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.427,0.2508,0.0968,0.0113,2191.6667,500,112.981,112.981,1.7922,2.2403,160.0487
11357,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4252,0.2517,0.0968,0.0113,2191.6667,500,113.2645,113.2645,1.8041,2.2551,163.75
11358,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4229,0.2529,0.0968,0.0113,2191.6667,500,113.4285,113.4285,1.8184,2.273,169.195
11359,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4236,0.2525,0.0968,0.0113,2191.6667,500,113.7052,113.7052,1.8171,2.2714,167.1017
11360,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4238,0.2524,0.0968,0.0112,2191.6667,500,112.9544,112.9544,1.8089,2.2612,167.6226
11361,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4253,0.2516,0.0968,0.0112,2191.6667,500,112.8278,112.8278,1.7996,2.2495,164.1665
11362,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4219,0.2533,0.0968,0.0112,2191.6667,500,113.1129,113.1129,1.8204,2.2755,171.8332
11363,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4174,0.2556,0.0968,0.0112,2191.6667,500,112.9263,112.9263,1.8431,2.3038,182.9209
11364,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4196,0.2545,0.0968,0.0112,2191.6667,500,113.0851,113.0851,1.8328,2.291,177.4909
11365,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.415,0.2568,0.0968,0.0112,2191.6667,500,112.8393,112.8393,1.8551,2.3189,188.7426
11366,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4125,0.2581,0.0968,0.0112,2191.6667,500,112.935,112.935,1.8694,2.3367,194.5459
11367,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11368,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11369,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11370,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.446,0.2413,0.0968,0.0107,2191.6667,500,107.015,107.015,1.6359,2.0448,129.7155
11371,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4111,0.2587,0.0968,0.0111,2191.6667,500,111.6611,111.6611,1.865,2.3313,200.4035
11372,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4239,0.2523,0.0968,0.0109,2191.6667,500,110.0428,110.0428,1.7819,2.2273,174.4974
11373,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4073,0.2606,0.0968,0.0111,2191.6667,500,112.6011,112.6011,1.894,2.3675,207.3085
11374,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4092,0.2597,0.0968,0.0112,2191.6667,500,112.9054,112.9054,1.8866,2.3582,202.3356
11375,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4107,0.2589,0.0968,0.0112,2191.6667,500,113.1042,113.1042,1.8804,2.3504,198.4753
11376,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11377,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4223,0.2531,0.0968,0.0113,2191.6667,500,113.8679,113.8679,1.8252,2.2816,169.7962
11378,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.4224,0.2531,0.0968,0.0113,2191.6667,500,114.1884,114.1884,1.8276,2.2845,169.0697
11379,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11380,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
11381,0.353,0,0,59.3793,12.7497,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0119,2191.6667,500,125.1729,125.1729,2.2786,2.8483,308.3333
